family_short,task,run_index,dev_mean,dev_max,dev_step0_mean,dev_step0_max,final_gap,gap_auc,update_mag_mean,update_mag_max
llama3.2-1b,squad,94,0.09405531676006368,0.4503952850714216,0.0,0.0,-0.010179455339908605,-69.16008911877871,0.725170610100368,4.214216208307736
llama3.2-1b,agnews,95,0.07442013095851568,0.30412043118134463,0.0,0.0,0.009445172078907493,-87.92982829213142,0.7567577580817811,4.123763378607196
qwen2.5-1.5b,alpaca,96,0.03961931246186128,0.10058464459749439,0.0,0.0,-0.005875979922711827,-70.87947029657663,0.2850740293328985,0.6897975525354793
qwen2.5-1.5b,code,97,0.03798104068971343,0.07680373194910271,0.0,0.0,0.0011173053830862145,-57.49230849966406,0.2705249109897906,0.8718226316597328
qwen2.5-1.5b,math,98,0.06297419714964815,0.13935737421330388,0.0,0.0,0.012066102201119075,-47.626516206655666,0.37911709311895264,1.3368734702766283
qwen2.5-1.5b,xsum,99,0.04652622493707802,0.17825390128838453,0.0,0.0,0.002623377323150766,-34.27039139568809,0.3256323165553899,1.7633610358769778
qwen2.5-1.5b,squad,100,0.045832068095188694,0.09348263666249457,0.0,0.0,0.0030192089229821306,-71.44476042240863,0.3420716635941868,0.7084060128375402
qwen2.5-1.5b,agnews,101,0.04737335283469942,0.13549974523077243,0.0,0.0,0.0055133801400661375,-70.60764623954893,0.31179944155522044,0.9650065295015726
llama3.2-1b,alpaca,102,0.05304969525681015,0.2539779364378457,0.0,0.0,0.0035938560478389614,-73.91917920615522,0.6078218857452986,3.9342968538993413
llama3.2-1b,code,103,0.059972861043024975,0.21041997015736738,0.0,0.0,0.003826421909034261,-88.42510777767748,0.6579576396505813,3.5826012796133773
llama3.2-1b,math,104,0.11531310705856679,0.3403188489001919,0.0,0.0,0.023601319566369072,-29.735746987536558,0.8577398232149209,4.023043892627698
llama3.2-1b,xsum,105,0.09203947094981066,0.25184526758886744,0.0,0.0,-0.002257398396730448,-51.20711764544252,0.770473279482119,1.8539498291435927
llama3.2-1b,squad,106,0.09414179610345305,0.43120722700407804,0.0,0.0,-0.02065943302214146,-67.79901303425432,0.7179780766235377,4.213026365056819
llama3.2-1b,agnews,107,0.0764492095882538,0.33209495218486806,0.0,0.0,0.008955089889466805,-85.66009237729014,0.752647226121298,4.239395161533768
qwen2.5-1.5b,alpaca,108,0.037343976823738426,0.086770824445977,0.0,0.0,-0.00759417480975394,-75.05733986310659,0.28826158376668143,0.7398393161959373
qwen2.5-1.5b,code,109,0.03975365713482214,0.12498049178202164,0.0,0.0,0.0018201075959950602,-57.38108126083388,0.2667212456873077,0.818019951718724
qwen2.5-1.5b,math,110,0.06234194061457994,0.14347603540620346,0.0,0.0,0.009388463398441668,-48.03415103582666,0.377806531631501,1.2254737112460892
qwen2.5-1.5b,xsum,111,0.04823978107496155,0.19645486997805045,0.0,0.0,-0.0035425058007241272,-34.97482149749996,0.32957554025937374,1.8321409146551275
qwen2.5-1.5b,squad,112,0.0464434776862359,0.12477729129027713,0.0,0.0,0.012786571145057657,-69.32295102998614,0.34318436392441687,0.7446886786724378
qwen2.5-1.5b,agnews,113,0.047364920928564855,0.16485857955794878,0.0,0.0,0.00700846062600613,-70.36603752449156,0.31312285209207313,1.0882217381131576
llama3.2-1b,alpaca,114,0.05502574859845224,0.296307868422763,0.0,0.0,0.004249518807977415,-79.72770702522249,0.6117425181772572,3.87186346337188
llama3.2-1b,code,115,0.05969245499034651,0.2678824038957811,0.0,0.0,0.00640331117063761,-87.85586673412472,0.6535364796657556,4.101309578364641
llama3.2-1b,math,116,0.11849564398190607,0.36611708789961217,0.0,0.0,0.02822334165871143,-28.9875025577843,0.8678540028570323,4.259848776774596
llama3.2-1b,xsum,117,0.09521183244320991,0.2892472081646193,0.0,0.0,-0.01119596797227862,-49.82857573926441,0.7857519159501244,2.034902707284002
llama3.2-1b,squad,118,0.09609764428253942,0.4749490328663827,0.0,0.0,-0.004414300486445533,-67.47126506492496,0.73070731617041,4.38093205352767
llama3.2-1b,agnews,119,0.0748364801328473,0.317465683793049,0.0,0.0,0.007791330516338346,-86.70833529755473,0.7452818140664276,4.247681496677397
qwen2.5-1.5b,alpaca,120,0.036848080336166766,0.08304905598859036,0.0,0.0,-0.011614390924572948,-73.64748851209879,0.28489400247263263,0.6816966587302548
qwen2.5-1.5b,code,121,0.0392021400594292,0.08594373850977151,0.0,0.0,0.0028720669224858303,-59.798166649602365,0.2678324244964708,0.7863577855690229
qwen2.5-1.5b,math,122,0.06297164362287473,0.14801727457949812,0.0,0.0,0.01014521365240216,-47.936879350803785,0.3776568282546898,1.3995500331473432
qwen2.5-1.5b,xsum,123,0.047884033862265384,0.20272742977711725,0.0,0.0,0.013383241862058748,-27.70656705349679,0.32244374591833225,1.6627044760337248
qwen2.5-1.5b,squad,124,0.04421066355494092,0.08924798146079484,0.0,0.0,-0.006715431466698729,-72.90476891323925,0.34088759675191405,0.7597815270686497
qwen2.5-1.5b,agnews,125,0.0488027286777286,0.15275197795394582,0.0,0.0,0.006230933211743839,-70.7185399465263,0.3209618726688893,1.0379003957120252
llama3.2-1b,alpaca,126,0.05361429822061188,0.28316655133865665,0.0,0.0,-0.004326261941343557,-76.84509548190981,0.6161725569017208,3.8204518032941754
llama3.2-1b,code,127,0.0582096480645988,0.2075239091105953,0.0,0.0,0.0050660665780306036,-87.01537079866976,0.6489204229538773,3.6982276124301854
llama3.2-1b,math,128,0.1138285853515473,0.32193503624289266,0.0,0.0,0.025335486330091972,-30.245537740364654,0.855217854016666,4.0921271409298
llama3.2-1b,xsum,129,0.09295298609183432,0.25413316516193074,0.0,0.0,-0.01605971214175228,-50.607679973542695,0.7719156910345859,1.873781514556789
llama3.2-1b,squad,130,0.09384759498882132,0.4472466749953503,0.0,0.0,0.00017026832699773564,-64.45831210613251,0.7222204187958868,4.3418745376850625
llama3.2-1b,agnews,131,0.07456005901143738,0.3182544112194296,0.0,0.0,0.008343243129551425,-87.94725848361847,0.7537722267444449,4.012125651010444
qwen2.5-1.5b,alpaca,132,0.0384352752353274,0.09091259670817159,0.0,0.0,-0.013215692937374124,-72.2980645056814,0.28471547728113306,0.6551810351770981
qwen2.5-1.5b,code,133,0.038507287487497065,0.08392989170692218,0.0,0.0,0.002207719400525096,-59.04663312975318,0.26578626229579283,0.8973192183218616
qwen2.5-1.5b,math,134,0.06421742374315127,0.1384716099258512,0.0,0.0,0.01010492687299848,-48.13887152783574,0.3751785042394456,1.3513659396170352
qwen2.5-1.5b,xsum,135,0.04638408027421064,0.2832088313368261,0.0,0.0,0.011405213922262236,-30.42651067376136,0.32371511046401674,2.265802167036491
qwen2.5-1.5b,squad,136,0.044234230097213535,0.08370429249201969,0.0,0.0,0.002616686642169963,-68.84825652837755,0.34555791767849414,0.6965333158559383
qwen2.5-1.5b,agnews,137,0.048269666716694255,0.16300020519615907,0.0,0.0,0.008084197267889948,-71.20630596615375,0.31614645939476294,1.128213934673674
llama3.2-1b,alpaca,138,0.054812793069222494,0.31268406170061114,0.0,0.0,-0.011699641730636368,-78.95143901463601,0.615803610548411,3.882838905174321
llama3.2-1b,code,139,0.05960544710836529,0.19445238863642084,0.0,0.0,0.0043210720270872305,-87.25813432466238,0.6575891587202092,3.642420909712224
llama3.2-1b,math,140,0.11767323080946238,0.3403317797639688,0.0,0.0,0.025139197342097797,-29.66600709594788,0.8751720847521189,4.028360641332148
llama3.2-1b,xsum,141,0.09401810210032052,0.2878046178798678,0.0,0.0,0.009662624806165754,-44.156801579892566,0.7708290716432045,1.9417381029993874
llama3.2-1b,squad,142,0.0940455341620953,0.44284325666993346,0.0,0.0,-0.004509317383170175,-68.4372979722917,0.7234800771232934,4.287369709785109
llama3.2-1b,agnews,143,0.07529525588287553,0.3342706710983515,0.0,0.0,0.00511948199570178,-88.10435126051307,0.7481687573605871,4.3047065860347375
qwen2.5-1.5b,alpaca,144,0.03849359889546088,0.08299639868679053,0.0,0.0,0.001912197466939658,-73.44801964629438,0.2836817722050907,0.7056933129373483
qwen2.5-1.5b,code,145,0.03904721590229394,0.11232432759217491,0.0,0.0,0.004560501879081136,-58.815333558153355,0.27033819056049074,0.7687695471835111
qwen2.5-1.5b,math,146,0.061957114258715515,0.13790594907916037,0.0,0.0,0.009412432629615067,-48.15336250066756,0.3775937640465116,1.3863457480606094
qwen2.5-1.5b,xsum,147,0.04785877239697099,0.20792040145810173,0.0,0.0,-0.009296416819095654,-28.30645475387572,0.3273921434056149,2.0352583677229474
qwen2.5-1.5b,squad,148,0.04531013394167859,0.1050907303145468,0.0,0.0,-0.009044648155570045,-71.21931186392906,0.34175950509958153,0.7852711487056692
qwen2.5-1.5b,agnews,149,0.047021661841453115,0.15311293473149531,0.0,0.0,0.00827037566155192,-70.9316582363099,0.31458250355768186,1.1432287528441736
llama3.2-1b,alpaca,150,0.056315388309284314,0.2774560461582942,0.0,0.0,-0.002278326120227603,-76.2196485934779,0.6134535269191966,3.832131143739408
llama3.2-1b,code,151,0.06045350393974641,0.25433600055192446,0.0,0.0,0.001303515639156122,-89.04302286449817,0.6607955342932297,3.9050497013534833
llama3.2-1b,math,152,0.11778331737781333,0.328160731647082,0.0,0.0,0.027567277625203113,-28.632861354202014,0.8697809701187902,4.000650133351108
llama3.2-1b,xsum,153,0.09318872325371455,0.2551778785990148,0.0,0.0,-0.06051716268062601,-53.556423230469264,0.7702341837848582,1.9136867730422789
llama3.2-1b,squad,154,0.09131325735129614,0.40660394761208785,0.0,0.0,0.0003099685162305521,-66.66664372459054,0.715080406062443,4.239564349166341
llama3.2-1b,agnews,155,0.07403691632483848,0.29370974151611934,0.0,0.0,0.005396895065903684,-87.32930327393116,0.7499510191807222,4.0970279751253935
qwen2.5-1.5b,alpaca,156,0.03932956044737734,0.10717519239613253,0.0,0.0,0.007914553381502598,-76.05770873054861,0.2856566069250829,0.670484204400262
qwen2.5-1.5b,code,157,0.03852404348148882,0.09676352646334432,0.0,0.0,0.0023005832266062565,-58.000537941139186,0.27055982745771445,0.9293023339088935
qwen2.5-1.5b,math,158,0.0628491882060098,0.16616251796080392,0.0,0.0,0.009659800918772818,-48.29205245086924,0.37674291915870867,1.2925887196360406
qwen2.5-1.5b,xsum,159,0.04791681263524983,0.2690282809400036,0.0,0.0,-0.006908803880214753,-36.128002654016086,0.3278687896925871,2.005117262848505
qwen2.5-1.5b,squad,160,0.046049939480062654,0.09082142491954284,0.0,0.0,-0.01242368911206726,-71.8019145272672,0.3424959842696991,0.7507030034865633
qwen2.5-1.5b,agnews,161,0.04701775015494458,0.1666475737453159,0.0,0.0,0.00869387827813628,-71.77284144945443,0.31451740078451784,1.1680690574581813
llama3.2-1b,alpaca,162,0.05398910363797613,0.24313294562386487,0.0,0.0,-0.0047485345266759516,-76.97879335228355,0.6255956115854476,3.7647242317778744
llama3.2-1b,code,163,0.05855944731113991,0.21107545753822166,0.0,0.0,0.006760663583874699,-85.78018393237141,0.6543122735473315,3.7237582516606813
llama3.2-1b,math,164,0.1125024057100637,0.33430616824835113,0.0,0.0,0.02084490896016361,-29.566948082670567,0.8547624549138535,3.9466018398656937
llama3.2-1b,xsum,165,0.09310507664566209,0.28083884493559624,0.0,0.0,0.003899352014064661,-57.53598361760379,0.7759406878767757,1.894341709258131
llama3.2-1b,squad,166,0.09409633706249948,0.4478907896760082,0.0,0.0,-0.00718123605847365,-69.41055714711543,0.7191393832974631,4.319517036602669
llama3.2-1b,agnews,167,0.0736509492922478,0.33044279136665833,0.0,0.0,0.0026099053546786433,-87.5807050280273,0.7367521873781354,4.298312975738659
qwen2.5-1.5b,alpaca,168,0.03822288405599493,0.09549191537782806,0.0,0.0,-0.005972029045224203,-73.95437362845986,0.29197048696747013,0.7352422418125971
qwen2.5-1.5b,code,169,0.0387725340837189,0.09077895958875118,0.0,0.0,-0.003233608614653355,-57.77118078153581,0.27256390610312115,0.9147627468459648
qwen2.5-1.5b,math,170,0.06185151268047058,0.1690444796522341,0.0,0.0,0.008717604229226697,-47.70588131966068,0.3750765948404395,1.336587880148086
qwen2.5-1.5b,xsum,171,0.04811336121053685,0.1977250760468249,0.0,0.0,0.005082114934921389,-40.09538414180285,0.3247989839567044,1.5495603706849592
qwen2.5-1.5b,squad,172,0.045008027072865865,0.09642299952775513,0.0,0.0,0.0020483848899602863,-71.43087216466667,0.3435562332892866,0.7119253855622751
qwen2.5-1.5b,agnews,173,0.046742457115035226,0.12336376765325127,0.0,0.0,0.00429551895707847,-69.63660635501145,0.3120735698709566,1.0058380570589964
llama3.2-1b,alpaca,174,0.05448369936321247,0.26304048104003935,0.0,0.0,-0.010821833938360226,-78.37714889645576,0.6241934569498262,3.8885360492604177
llama3.2-1b,code,175,0.05747974342038141,0.26320743533513363,0.0,0.0,0.005891790144145509,-87.18976093269883,0.6570423405514705,4.128882202396842
llama3.2-1b,math,176,0.11462385584193033,0.32106559764993564,0.0,0.0,0.025983538590371613,-30.16952319890261,0.8516458785164303,4.1243345919769565
llama3.2-1b,xsum,177,0.09426578948457229,0.2697791712053238,0.0,0.0,-0.010887291938066479,-55.72064643353213,0.7703945939182232,1.8950671404518975
llama3.2-1b,squad,178,0.09546192968681846,0.4167159478387304,0.0,0.0,-0.018527891516685435,-69.39932915866372,0.7208913698220629,4.159984659350773
llama3.2-1b,agnews,179,0.07285066591157581,0.3247063432284581,0.0,0.0,0.004784486778080466,-86.56524251848462,0.7435148671896143,4.522139111546652
qwen2.5-1.5b,alpaca,180,0.039635704964571986,0.1096746892831136,0.0,0.0,-0.010472917281091232,-69.61639032512906,0.2852934134087338,0.7410874165625664
qwen2.5-1.5b,code,181,0.037576612804466815,0.0823267128391909,0.0,0.0,0.003345314469188468,-58.68597865756602,0.26760253124739386,0.8073689175389762
qwen2.5-1.5b,math,182,0.06309821742190218,0.16511005353241054,0.0,0.0,0.009922287838533522,-47.6133789212443,0.3794406889422004,1.3361058892460236
qwen2.5-1.5b,xsum,183,0.04786567552631869,0.25288116772092695,0.0,0.0,0.02284341114759436,-34.090221115946754,0.3250540030934198,2.1989676747428097
qwen2.5-1.5b,squad,184,0.04616813808030784,0.0931911499935764,0.0,0.0,-0.0008569717109202513,-72.49148290455345,0.34302528152962874,0.7052168819359613
qwen2.5-1.5b,agnews,185,0.04737811115654701,0.1498638535866102,0.0,0.0,0.004993562549352626,-70.98023365028206,0.31503127005668163,1.2086300390599964
llama3.2-1b,alpaca,186,0.05476607915141615,0.26425427011978336,0.0,0.0,0.012047071393579245,-75.89807897526774,0.6195499790517924,3.946861612527549
llama3.2-1b,code,187,0.057758574293642666,0.2142993939360299,0.0,0.0,0.005925241582095647,-88.6517376819625,0.6548086460452395,3.6373851234625394
llama3.2-1b,math,188,0.11313859199363453,0.3454531918856187,0.0,0.0,0.019653063692152528,-29.9322151429951,0.8589608045128321,4.045415838980315
llama3.2-1b,xsum,189,0.09314438284753565,0.26855594564935964,0.0,0.0,-0.01677069386839869,-51.69095627218483,0.7763862890023936,1.9349336915858326
llama3.2-1b,squad,190,0.0922699639659291,0.4102712448661919,0.0,0.0,-0.003819352120161046,-69.6720476105809,0.7158313637872541,4.099806426407158
llama3.2-1b,agnews,191,0.07505636661570511,0.34603377786035117,0.0,0.0,0.0035281737446784533,-86.94420040585099,0.7533756616524745,4.383860840311537
qwen2.5-1.5b,alpaca,192,0.03914602044823894,0.08493847773566826,0.0,0.0,-0.01151064104214311,-68.30499184150251,0.2888741320760892,0.7497560959922006
qwen2.5-1.5b,code,193,0.037678735075920684,0.09238977021696923,0.0,0.0,0.0033699728306382792,-57.68339166482911,0.26879382874873,0.950683628890371
qwen2.5-1.5b,math,194,0.06177373478781693,0.14830117688122504,0.0,0.0,0.009169724119827152,-47.28847980322316,0.37717132640247003,1.4281204044178775
qwen2.5-1.5b,xsum,195,0.04647798530818158,0.24517816186839242,0.0,0.0,0.0055293380320071694,-37.29278969168668,0.3236273863621954,1.8305845840774797
qwen2.5-1.5b,squad,196,0.04506333116949462,0.10633371055647656,0.0,0.0,-0.0025686824172735934,-69.76518355309963,0.3431062231064776,0.7777259276541958
qwen2.5-1.5b,agnews,197,0.04632064714850753,0.13762307521944644,0.0,0.0,0.007356655895709996,-72.25156282261013,0.31291625821273905,1.0879545621268274
llama3.2-1b,alpaca,198,0.055177168485274874,0.2787765478358178,0.0,0.0,-0.0017476951591670065,-82.41476773452011,0.6195754651220369,3.794599452027977
llama3.2-1b,code,199,0.06089137018508993,0.19527098988532152,0.0,0.0,0.0074648545868694904,-85.296754665114,0.6707153980827227,3.444015339194365
llama3.2-1b,math,200,0.1139411056355043,0.3463910370178057,0.0,0.0,0.02828588692843914,-29.444452838227143,0.8569739641257341,4.081632592890909
llama3.2-1b,xsum,201,0.09443736891782209,0.2960656921095065,0.0,0.0,0.012630414843559423,-50.22294301241636,0.7721686918953292,2.0499914986794843
