100
100,0.47656403318047524,0.0030805777526160816,76.49692280996929,-0.0001315316376429576,0.019006634166192533,0.15368220762130866
200,0.4474299862980843,0.0004396346761558397,745.9326933676547,-0.0014078654552577064,0.0523091307991111,0.008513813355270405
300,0.443520296216011,0.0001279899965912365,1741.3796962391245,-0.0034318207250908016,0.09324103862337046,0.0013690911945002091
400,0.440396671295166,0.00012614529627537016,2598.619140625,-0.00489945849403739,0.12860159803856142,0.0009487162014801984
500,0.4388610008358955,0.0001201133498749287,3580.9831986860795,-0.005883013480342925,0.15925058526278518,0.0007084270247135231
600,0.43756485283374785,0.00011432058117975802,4426.953702059659,-0.006521159606054425,0.1865062394187608,0.0005649374908523838
700,0.43694694608449935,0.00012124101634545994,4900.338964288885,-0.0069001336675137285,0.21183832620883283,0.0005192243430666103
800,0.4357611161470413,0.00011398227032127251,5693.049796364524,-0.007080301446840167,0.23562271350537237,0.0004341028555813794
900,0.434996492266655,0.0001189090947991463,6677.307765613903,-0.0071071188477799295,0.2579585924992317,0.00040975768285239986
1000,0.4343260948359966,0.00012239185843735035,7245.63449790261,-0.007018295596353709,0.27916698138176516,0.0003871660562132124
1100,0.4337111873924732,0.00013127881839413412,7669.236344077371,-0.006842918237671256,0.29912245772662743,0.0003855048148049843
1200,0.4337240971624851,0.00014606247256406717,8122.8567449396305,-0.006604056591168046,0.3178322109718242,0.00040379614313122095
1300,0.4330343160033226,0.00014627919489673403,8381.02624650435,-0.0063203571457415815,0.33568165336259254,0.0003820086354849135
1400,0.4317290733754635,0.00017734282498118114,8343.13591072776,-0.006006985902786255,0.3523739736180571,0.00043930878843030907
1500,0.43063137963414194,0.00018097188671038316,8884.869411121716,-0.005675493031740189,0.36798471212668604,0.00042794068224107193
1600,0.4293654401600361,0.0002222783330745292,7953.220007462935,-0.005335514661855996,0.38281499526721724,0.0005060805703939737
1700,0.42842540130019185,0.00025212298761048083,7861.905501625754,-0.005465339836664498,0.39777180975110243,0.0005507344093914819
1800,0.4279031838476658,0.00024522566294513185,7873.4409325339575,-0.005689472402445972,0.41326279648393,0.0005149998367681423
1900,0.42679407238960265,0.00023158408031798123,8666.385578502308,-0.005921943834982813,0.4293830324267283,0.00046787966226754157
2000,0.4260335063934326,0.00024422391486527117,8119.8522324995565,-0.006162348794750869,0.44611410030936755,0.0004751394532687315
2100,0.4254465340077877,0.00028232187256129756,7751.307441017844,-0.006410397752188146,0.4632748636512576,0.0005280483823506628
2200,0.4255310770869255,0.0002934451946086459,7758.676003196023,-0.006665714462287724,0.4809066963868329,0.0005281155623458509
2300,0.42459858730435374,0.0003409635949261783,7729.200147455389,-0.006927167437970639,0.498970321052367,0.0005913547872885575
2400,0.4246586103737354,0.0003054788269456136,7801.790126453747,-0.007195003693923354,0.5175735120028868,0.0005116035272432575
2500,0.423846303075552,0.0003120576424712885,8134.962154041637,-0.007467937739565968,0.5364498168181305,0.0005030131011885046
2600,0.42312738209962847,0.00035389030921584996,7922.692841963334,-0.007745769848115742,0.5556125436119639,0.0005514320730726605
2700,0.42280649319291114,0.00034912928176305966,8373.261847756126,-0.008027558401226997,0.5750740148861326,0.0005261762310831571
2800,0.42190611600875855,0.00035689562019194964,8558.27962216464,-0.008314203545451164,0.5948050647917781,0.0005204346469327637
2900,0.4225413984060287,0.0003462930773005987,8634.599517822266,-0.008603243017569184,0.6148140172012504,0.00048691105820209123
3000,0.4216769804060459,0.00041664634263608775,8327.772558732466,-0.008895249757915735,0.6348653386440434,0.0005684500405346737
3100,0.42107038989663126,0.0003519759789276135,8703.213643854315,-0.00918886630795896,0.6550905801786452,0.0004654499132302529
3200,0.4208550392091274,0.00036455623923121794,9150.893329967152,-0.009484403701499104,0.6754094123833018,0.00046803868105126
3300,0.42104550898075105,0.000404215638380173,9559.267124522816,-0.009782997574657202,0.696582501323757,0.000503974278878571
3400,0.4203455735743046,0.00041139299085449444,8833.03850069913,-0.010087261460721492,0.7181448621797322,0.0004958836689535751
3500,0.42005217805504796,0.0004217832749168865,9328.47035633434,-0.010389865702018141,0.7393836223552,0.0004948848838455508
3600,0.41844596043229104,0.0004075717648250121,8440.280301874334,-0.010689424490556121,0.7604096805256049,0.0004647168494760627
3700,0.41851061664521694,0.00042130006098892154,8873.837335759943,-0.010987042784690856,0.7812373047159301,0.0004699461411328645
3800,0.4188086814433336,0.0004401020997490458,9559.2932621349,-0.011280349139124155,0.8017162033276807,0.0004785797211014111
3900,0.41838609121739867,0.00045301867233673703,9606.796569824219,-0.011571282660588622,0.8219900912817586,0.0004810942180164861
4000,0.41782982856035233,0.0004041847119400954,10132.588245738636,-0.011857543000951409,0.8419696118521802,0.0004187764649271529
4100,0.4168319027125835,0.0004410863578388531,9775.297033136541,-0.012140216622501612,0.8615223660420994,0.0004454138453955664
4200,0.4166263148188591,0.00048537353866448323,9512.835934725676,-0.012417738530784846,0.8807739829826069,0.0004818217538525571
4300,0.4154907104372978,0.0004098550022999273,10518.616306651722,-0.01269060249440372,0.8998052793296304,0.0003985632249860868
4400,0.4156591373682022,0.0004368542730076874,10398.81825395064,-0.012958852909505367,0.9183831883964018,0.00041607535006603927
4500,0.41475022047758103,0.00041734489063210175,10862.259719848633,-0.013222658764570952,0.9365754719911518,0.0003896386304277005
4600,0.4133256407082081,0.0003724116500481573,11515.625331531872,-0.013479579603299499,0.9542987945399026,0.0003411933192481145
4700,0.41345276311039925,0.00037094428097587067,12077.830265391956,-0.01373134395107627,0.9716770581912965,0.0003349576038067927
4800,0.4125611598789692,0.00040597100588334045,11445.956173983488,-0.013976923152804376,0.9886490129239838,0.0003603313083146887
4900,0.41258017130196095,0.0003712491676016455,12680.729468605736,-0.014216832658275962,1.0051637178736643,0.0003244607681911807
5000,0.4118504466861486,0.00036780690712565533,13190.134737881746,-0.014451166847720742,1.0213418954024598,0.0003157951727271571
5100,0.4111463729292154,0.0003299467925063973,14068.078749223188,-0.014678821768611669,1.0369631728965707,0.0002794271569558582
5200,0.4110572666674852,0.00036240697159413854,14051.24496459961,-0.014899641498923302,1.052134686414763,0.0003030343773032737
5300,0.41117297165095806,0.000356452678013507,14635.394986239347,-0.015114243952557444,1.066890241116368,0.0002929811481849419
5400,0.41091134808957575,0.0003215340406122645,15788.187819047407,-0.015322325704619288,1.0811991961423473,0.00026274655689962386
5500,0.41092775896191597,0.00035548698138458397,15877.554823441938,-0.015524063920602203,1.0950773171717207,0.0002868033204766209
5600,0.41029831431806085,0.00028447584134715147,19213.95393510298,-0.015718968929722906,1.1085102998344099,0.00022567120987902306
5700,0.4097835166752338,0.00027913671669995625,16661.39412619851,-0.01590792018920183,1.1213670738218353,0.0002191108262265642
5800,0.40998120948672295,0.0002866817526011788,17145.983023903587,-0.01608897130936384,1.1338023670519173,0.00022248645879313462
5900,0.4093072531372309,0.0002856390393317587,18470.421236905186,-0.016262988205999137,1.145693217722812,0.00021993309607164682
6000,0.40878649927675725,0.0002693161985965686,20854.302318226208,-0.016429824735969305,1.1570781436460438,0.00020600470401244987
6100,0.40851479046046735,0.0002913218050744186,21439.01773626154,-0.016590401511639357,1.1681007614338932,0.00022129490954931556
6200,0.40783296175301076,0.00024182818377560596,22842.871767911045,-0.016744417417794467,1.1785923405169354,0.00018152341339102028
6300,0.4068723028153181,0.00022705757183316208,23743.57604425604,-0.016891241893172263,1.1886049009018296,0.00016818346282355894
6400,0.40651100091636183,0.00021717471678739953,25800.675858931107,-0.017031698916107417,1.1981787455174564,0.00016024839634085083
6500,0.40663985460996627,0.00020193629409643134,28112.621310147373,-0.017165879011154173,1.2075218086241757,0.00014818459606953378
6600,0.40618979394435883,0.00019517598668705355,29499.27481911399,-0.017299662455916406,1.2172627071366529,0.00014198659989497634
6700,0.4057049538195133,0.00021292363724169803,28898.541770241478,-0.017429147362709046,1.2264298312067692,0.00015369684589499266
6800,0.4053732544928789,0.00017768501184969428,29473.3298256614,-0.01755058005452156,1.2349721107707794,0.00012733970707267672
6900,0.4052293736487627,0.00018619357357863524,30241.227086847477,-0.017664317861199378,1.242924657443001,0.00013294227465733923
7000,0.4050847410410643,0.0001822013550738963,35203.517650257454,-0.01777067091315985,1.250397685412417,0.0001288764545202806
7100,0.40492475263774397,0.0001652208654860424,35620.3681862571,-0.017870479058474303,1.2573667752215116,0.00011609793994628412
7200,0.4048666024953127,0.00015262464054703807,37572.49596058239,-0.017964019905775785,1.263905538433689,0.00010671675332815348
7300,0.4045006678253412,0.00013861185244117618,42397.621154785156,-0.01805141633376479,1.2700137096881143,9.636290387685059e-05
7400,0.40430529296398166,0.00014460078236619252,40065.49853515625,-0.018132812157273293,1.2756758596623141,0.00010028946096242855
7500,0.4043077762424946,0.00012686313074683597,44334.010181773796,-0.018208334278315304,1.2809319575792453,8.744690055677412e-05
7600,0.40414518393576143,0.00011399933394886504,53018.07560036399,-0.018278342951089144,1.2857713325687035,7.872942375423243e-05
7700,0.4039429197460413,0.00010429647939549755,53641.294760964134,-0.018342800065875055,1.290224734270378,7.161959029208879e-05
